             kx             ky    energy_plus   energy_minus
         -0.091          0.535         -3.177          4.354
         -0.091          0.556         -2.942          3.925
         -0.091          0.576         -2.705          3.514
         -0.091          0.596         -2.467          3.123
         -0.091          0.616         -2.232          2.755
         -0.091          0.636         -2.002          2.413
         -0.091          0.657         -1.783          2.102
         -0.091          0.677         -1.584          1.830
         -0.091          0.697         -1.413          1.606
         -0.091          0.717         -1.284          1.441
         -0.091          0.737         -1.210          1.349
         -0.091          0.758         -1.199          1.336
         -0.091          0.778         -1.248          1.396
         -0.091          0.798         -1.344          1.518
         -0.091          0.818         -1.472          1.683
         -0.091          0.838         -1.618          1.876
         -0.091          0.859         -1.771          2.085
         -0.091          0.879         -1.926          2.303
         -0.091          0.899         -2.076          2.522
         -0.091          0.919         -2.221          2.738
         -0.091          0.939         -2.356          2.947
         -0.091          0.960         -2.482          3.146
